CASEID,v161444,v161446,v161447,v161448,v161450,v161452,v161458
405816,-1,-1,-1,-1,-1,-1,-1
405823,-1,-1,-1,-1,-1,-1,-1
405824, 0, 1, 1, 1, 0, 1, 1
405826, 0, 0, 1, 0, 0, 0, 0
405827,-1,-1,-1,-1,-1,-1,-1
405829,-1,-1,-1,-1,-1,-1,-1
405832, 0, 0, 0, 0, 0, 0, 0
405833, 0, 0, 0, 0, 0, 0, 0
405840, 1, 0, 0, 1, 0, 1, 0
405843, 0, 0, 1, 0, 0, 0, 0
405847, 0, 0, 0, 0, 0, 0, 0
405849, 0, 0, 0, 0, 0, 0, 0
405850, 0, 0, 0, 0, 0, 0, 0
405852, 0, 0, 0, 0, 0, 0, 0
405863, 0, 0, 0, 0, 0, 0, 0
405864, 0, 0, 0, 0, 0, 0, 0
405865,-9,-9,-9,-9,-9,-9,-9
405872, 0, 0, 1, 0, 0, 0, 0
405875, 0, 0, 0, 0, 0, 0, 0
405877, 0, 0, 0, 0, 0, 1, 0
405881,-1,-1,-1,-1,-1,-1,-1
405882,-1,-1,-1,-1,-1,-1,-1
405885, 1, 0, 1, 0, 0, 0, 0
405886,-1,-1,-1,-1,-1,-1,-1
405887, 0, 0, 0, 0, 0, 0, 0
405888,-1,-1,-1,-1,-1,-1,-1
405891, 0, 0, 0, 0, 0, 0, 0
405895, 0, 0, 0, 0, 0, 0, 0
405897, 1, 0, 1, 0, 0, 0, 1
405902,-1,-1,-1,-1,-1,-1,-1
405904,-1,-1,-1,-1,-1,-1,-1
405905, 0, 0, 0, 0, 0, 1, 0
405909,-1,-1,-1,-1,-1,-1,-1
405911, 0, 0, 1, 0, 0, 1, 0
405917, 0, 0, 1, 0, 1, 0, 0
405918, 0, 0, 1, 0, 0, 0, 0
405922, 0, 0, 0, 0, 0, 0, 0
405923,-1,-1,-1,-1,-1,-1,-1
405925, 0, 1, 0, 1, 0, 0, 0
405931, 0, 0, 1, 0, 0, 0, 1
405933, 0, 0, 1, 0, 1, 0, 0
405935, 0, 0, 0, 0, 0, 1, 0
405937, 0, 0, 0, 0, 0, 1, 0
405939,-1,-1,-1,-1,-1,-1,-1
405941, 1, 0, 0, 0, 0, 1, 0
405952, 0, 0, 0, 0, 0, 0, 0
405955, 0, 0, 1, 0, 0, 0, 0
405958, 0, 1, 0, 1, 0, 1, 1
405959, 1, 0, 0, 0, 0, 0, 0
405960, 1, 1, 0, 1, 0, 1, 0
405961, 0, 0, 0, 0, 0, 1, 0
405965, 0, 0, 1, 0, 0, 0, 0
405967,-1,-1,-1,-1,-1,-1,-1
405969, 0, 0, 0, 0, 1, 0, 0
405970,-1,-1,-1,-1,-1,-1,-1
405971,-1,-1,-1,-1,-1,-1,-1
405972, 0, 0, 0, 0, 0, 0, 0
405973, 1, 0, 0, 0, 0, 0, 0
405980,-1,-1,-1,-1,-1,-1,-1
405982, 0, 0, 0, 1, 0, 1, 0
405984,-1,-1,-1,-1,-1,-1,-1
405985,-1,-1,-1,-1,-1,-1,-1
405990,-1,-1,-1,-1,-1,-1,-1
405994,-1,-1,-1,-1,-1,-1,-1
405998, 0, 1, 0, 1, 0, 0, 0
406001, 0, 1, 1, 0, 1, 0, 0
406002, 0, 0, 0, 0, 0, 0, 0
406004, 0, 0, 0, 0, 0, 0, 0
406005,-1,-1,-1,-1,-1,-1,-1
406013, 0, 0, 0, 0, 0, 0, 0
406016, 0, 0, 0, 0, 0, 0, 0
406017,-1,-1,-1,-1,-1,-1,-1
406018,-1,-1,-1,-1,-1,-1,-1
406022,-1,-1,-1,-1,-1,-1,-1
406023, 0, 0, 0, 0, 0, 0, 0
406030, 0, 1, 0, 1, 0, 0, 1
406032, 0, 0, 0, 0, 0, 0, 0
406035,-1,-1,-1,-1,-1,-1,-1
406041,-1,-1,-1,-1,-1,-1,-1
406042,-1,-1,-1,-1,-1,-1,-1
406043,-1,-1,-1,-1,-1,-1,-1
406044, 0, 0, 0, 0, 0, 0, 0
406045, 0, 0, 0, 0, 0, 0, 0
406052, 0, 0, 0, 1, 0, 0, 0
406054,-1,-1,-1,-1,-1,-1,-1
406058,-1,-1,-1,-1,-1,-1,-1
406060, 0, 0, 1, 0, 0, 0, 0
406066,-5,-5,-5,-5,-5,-5,-5
406070, 0, 0, 0, 0, 0, 0, 0
406073, 0, 0, 0, 0, 0, 1, 0
406076, 0, 0, 0, 0, 0, 0, 0
406080,-1,-1,-1,-1,-1,-1,-1
406081, 0, 0, 0, 0, 0, 1, 0
406082,-1,-1,-1,-1,-1,-1,-1
406084, 0, 0, 0, 0, 0, 0, 0
406094,-1,-1,-1,-1,-1,-1,-1
406096,-1,-1,-1,-1,-1,-1,-1
406098,-1,-1,-1,-1,-1,-1,-1
406101, 1, 1, 0, 1, 0, 0, 1
406102, 1, 0, 0, 0, 1, 1, 1
406104, 0, 0, 0, 1, 0, 1, 1
406105,-1,-1,-1,-1,-1,-1,-1
406108, 0, 0, 0, 1, 0, 0, 0
406110, 0, 0, 0, 0, 0, 1, 0
406112, 0, 0, 0, 0, 0, 0, 0
406114,-1,-1,-1,-1,-1,-1,-1
406118, 0, 0, 1, 1, 0, 0, 1
406119, 0, 0, 0, 1, 0, 0, 1
406123, 1, 0, 0, 1, 0, 0, 0
406127, 1, 0, 0, 0, 0, 1, 1
406131,-1,-1,-1,-1,-1,-1,-1
406133,-1,-1,-1,-1,-1,-1,-1
406134,-1,-1,-1,-1,-1,-1,-1
406135,-1,-1,-1,-1,-1,-1,-1
406136, 0, 0, 0, 0, 0, 0, 0
406137, 0, 0, 1, 0, 0, 1, 0
406138, 0, 0, 0, 0, 0, 1, 0
406141, 0, 0, 0, 0, 0, 0, 0
406142, 0, 0, 0, 0, 0, 0, 0
406144, 0, 1, 0, 0, 0, 0, 1
406146, 1, 0, 0, 0, 0, 0, 0
406147, 0, 1, 0, 1, 0, 0, 1
406148,-1,-1,-1,-1,-1,-1,-1
406153, 0, 0, 0, 0, 0, 0, 0
406154, 0, 0, 0, 0, 0, 0, 0
406156, 0, 0, 0, 0, 0, 0, 0
406159,-1,-1,-1,-1,-1,-1,-1
406160,-9,-9,-9,-9,-9,-9,-9
406164, 0, 1, 0, 0, 0, 0, 0
406167, 1, 0, 0, 0, 0, 0, 0
406170,-1,-1,-1,-1,-1,-1,-1
406174, 1, 0, 0, 0, 0, 0, 0
406176, 0, 0, 1, 0, 0, 0, 0
406181,-1,-1,-1,-1,-1,-1,-1
406186,-1,-1,-1,-1,-1,-1,-1
406193, 0, 0, 0, 0, 0, 0, 0
406194,-1,-1,-1,-1,-1,-1,-1
406196, 1, 0, 0, 0, 0, 0, 0
406198,-1,-1,-1,-1,-1,-1,-1
406202,-1,-1,-1,-1,-1,-1,-1
406203, 0, 0, 1, 0, 1, 1, 0
406204, 1, 0, 0, 0, 0, 0, 1
406206, 0, 0, 0, 0, 0, 0, 0
406212, 1, 0, 0, 0, 0, 0, 0
406217, 1, 1, 0, 0, 0, 0, 0
406218,-1,-1,-1,-1,-1,-1,-1
406221, 0, 0, 0, 0, 0, 0, 0
406224,-1,-1,-1,-1,-1,-1,-1
406225, 0, 0, 0, 0, 0, 0, 0
406226,-5,-5,-5,-5,-5,-5,-5
406227,-1,-1,-1,-1,-1,-1,-1
406234,-1,-1,-1,-1,-1,-1,-1
406235, 0, 0, 1, 0, 0, 1, 0
406237, 1, 0, 1, 1, 0, 0, 1
406238, 0, 1, 0, 1, 0, 1, 1
406239,-1,-1,-1,-1,-1,-1,-1
406240,-1,-1,-1,-1,-1,-1,-1
406243,-1,-1,-1,-1,-1,-1,-1
406245,-1,-1,-1,-1,-1,-1,-1
406247,-1,-1,-1,-1,-1,-1,-1
406248, 0, 0, 0, 0, 0, 0, 1
406249, 1, 0, 1, 0, 0, 1, 0
406252,-1,-1,-1,-1,-1,-1,-1
406253,-1,-1,-1,-1,-1,-1,-1
406254,-1,-1,-1,-1,-1,-1,-1
406257,-1,-1,-1,-1,-1,-1,-1
406258,-1,-1,-1,-1,-1,-1,-1
406259, 0, 0, 0, 0, 0, 0, 0
406260, 0, 0, 0, 0, 0, 0, 0
406263, 0, 0, 1, 0, 0, 0, 0
406264,-1,-1,-1,-1,-1,-1,-1
406265, 1, 0, 0, 0, 0, 0, 0
406266, 0, 0, 0, 0, 0, 0, 0
406269, 0, 0, 0, 0, 0, 1, 1
406271,-1,-1,-1,-1,-1,-1,-1
406275, 0, 0, 0, 0, 0, 0, 0
406280,-1,-1,-1,-1,-1,-1,-1
406284,-1,-1,-1,-1,-1,-1,-1
406285, 1, 1, 0, 1, 0, 0, 1
406288,-1,-1,-1,-1,-1,-1,-1
406291,-1,-1,-1,-1,-1,-1,-1
406294,-1,-1,-1,-1,-1,-1,-1
406301,-1,-1,-1,-1,-1,-1,-1
406302, 0, 0, 0, 1, 1, 0, 1
406305, 1, 0, 0, 0, 0, 1, 0
406306, 0, 0, 0, 0, 0, 0, 0
406307, 0, 0, 1, 0, 0, 1, 1
406315, 0, 1, 0, 0, 0, 0, 1
406318,-1,-1,-1,-1,-1,-1,-1
406320, 1, 0, 0, 0, 0, 0, 0
406322, 1, 0, 0, 0, 0, 0, 0
406324, 0, 0, 0, 0, 0, 0, 0
406325,-1,-1,-1,-1,-1,-1,-1
406329, 1, 0, 1, 0, 0, 0, 0
406333, 1, 0, 1, 0, 0, 0, 0
406335,-1,-1,-1,-1,-1,-1,-1
406336, 1, 0, 0, 0, 0, 1, 0
406337, 0, 0, 0, 0, 0, 0, 0
406339,-1,-1,-1,-1,-1,-1,-1
406344, 0, 0, 0, 0, 0, 0, 0
406346, 1, 0, 0, 0, 0, 0, 0
406347,-1,-1,-1,-1,-1,-1,-1
406348,-1,-1,-1,-1,-1,-1,-1
406351,-1,-1,-1,-1,-1,-1,-1
406353, 0, 0, 0, 0, 0, 0, 0
406354, 0, 1, 0, 0, 0, 1, 0
406358,-1,-1,-1,-1,-1,-1,-1
406360, 0, 1, 1, 0, 0, 1, 0
406361,-9,-9,-9,-9,-9,-9,-9
406366, 1, 0, 0, 0, 0, 0, 0
406369, 1, 0, 0, 0, 0, 0, 0
406370, 1, 0, 0, 0, 0, 0, 0
406371, 0, 0, 1, 0, 0, 1, 0
406374, 1, 0, 0, 0, 0, 0, 0
406375, 0, 1, 0, 0, 0, 0, 1
406376,-1,-1,-1,-1,-1,-1,-1
406377, 1, 0, 0, 0, 0, 0, 0
406381, 0, 0, 1, 0, 0, 0, 0
406382, 0, 0, 0, 0, 0, 0, 0
406383, 0, 0, 0, 0, 0, 0, 0
406384, 0, 0, 0, 0, 0, 0, 0
406386,-1,-1,-1,-1,-1,-1,-1
406387, 0, 0, 1, 0, 0, 0, 0
406389,-1,-1,-1,-1,-1,-1,-1
406393, 0, 0, 0, 0, 0, 0, 0
406394,-1,-1,-1,-1,-1,-1,-1
406396,-1,-1,-1,-1,-1,-1,-1
406404, 1, 1, 1, 0, 0, 1, 0
406405,-1,-1,-1,-1,-1,-1,-1
406409,-1,-1,-1,-1,-1,-1,-1
406410,-1,-1,-1,-1,-1,-1,-1
406412,-1,-1,-1,-1,-1,-1,-1
406415,-1,-1,-1,-1,-1,-1,-1
406420,-1,-1,-1,-1,-1,-1,-1
406421,-1,-1,-1,-1,-1,-1,-1
406423, 0, 1, 1, 1, 0, 0, 1
406425, 0, 0, 0, 1, 0, 0, 0
406433, 0, 0, 0, 0, 0, 0, 0
406436, 0, 0, 0, 0, 0, 0, 0
406437,-1,-1,-1,-1,-1,-1,-1
406448,-1,-1,-1,-1,-1,-1,-1
406454, 0, 0, 0, 0, 0, 1, 0
406457, 0, 1, 0, 0, 0, 0, 0
406458, 1, 0, 0, 0, 0, 0, 0
406459,-1,-1,-1,-1,-1,-1,-1
406465, 0, 0, 0, 0, 0, 0, 0
406466, 0, 0, 1, 1, 0, 0, 1
406467, 0, 0, 0, 0, 1, 0, 0
406468,-1,-1,-1,-1,-1,-1,-1
406469, 1, 0, 0, 0, 0, 0, 0
406479, 0, 0, 0, 0, 0, 0, 0
406480, 1, 0, 0, 0, 0, 0, 0
406484, 0, 0, 0, 0, 0, 0, 0
406489, 1, 1, 1, 1, 1, 1, 1
406490, 0, 0, 0, 0, 0, 0, 0
406492, 0, 0, 0, 0, 0, 0, 0
406495,-1,-1,-1,-1,-1,-1,-1
406501, 0, 0, 1, 1, 0, 0, 1
406502,-1,-1,-1,-1,-1,-1,-1
406506,-1,-1,-1,-1,-1,-1,-1
406507, 0, 0, 1, 0, 0, 0, 0
406508,-1,-1,-1,-1,-1,-1,-1
406511, 0, 0, 0, 0, 0, 1, 0
406513,-1,-1,-1,-1,-1,-1,-1
406519,-1,-1,-1,-1,-1,-1,-1
406526, 0, 0, 0, 0, 0, 0, 0
406527,-1,-1,-1,-1,-1,-1,-1
406528,-1,-1,-1,-1,-1,-1,-1
406530, 0, 0, 0, 0, 0, 0, 0
406531, 0, 0, 0, 0, 0, 1, 0
406538,-1,-1,-1,-1,-1,-1,-1
406541, 1, 0, 1, 0, 0, 0, 0
406542,-1,-1,-1,-1,-1,-1,-1
406543, 0, 1, 1, 1, 0, 1, 1
406544, 1, 0, 0, 0, 0, 1, 0
406547, 1, 0, 0, 0, 0, 0, 0
406550, 0, 0, 1, 0, 0, 0, 0
406551, 0, 0, 1, 0, 0, 0, 0
406552, 0, 0, 1, 0, 0, 0, 0
406553, 0, 0, 1, 0, 0, 0, 0
406554, 0, 0, 0, 0, 0, 0, 0
406559,-1,-1,-1,-1,-1,-1,-1
406563,-1,-1,-1,-1,-1,-1,-1
406569, 1, 0, 1, 0, 0, 1, 0
406570,-1,-1,-1,-1,-1,-1,-1
406576, 0, 0, 0, 0, 0, 0, 0
406585, 1, 0, 0, 0, 0, 1, 0
406586,-1,-1,-1,-1,-1,-1,-1
406587, 0, 0, 0, 0, 0, 0, 0
406592, 0, 0, 1, 0, 0, 0, 0
406594, 1, 0, 1, 0, 1, 0, 0
406596, 1, 0, 1, 0, 1, 0, 0
406600,-1,-1,-1,-1,-1,-1,-1
406601,-1,-1,-1,-1,-1,-1,-1
406605,-5,-5,-5,-5,-5,-5,-5
406608,-1,-1,-1,-1,-1,-1,-1
406609, 1, 0, 0, 0, 0, 1, 0
406610, 0, 0, 0, 0, 0, 0, 0
406613, 1, 0, 0, 1, 0, 0, 1
406615,-1,-1,-1,-1,-1,-1,-1
406616, 0, 0, 0, 0, 0, 1, 0
406617, 0, 0, 0, 0, 0, 1, 0
406620,-1,-1,-1,-1,-1,-1,-1
406621, 1, 0, 0, 0, 0, 0, 0
406624, 0, 1, 1, 0, 0, 0, 0
406625, 1, 0, 0, 1, 0, 0, 0
406629, 0, 0, 0, 0, 0, 0, 0
406635, 0, 0, 0, 0, 0, 1, 0
406636,-1,-1,-1,-1,-1,-1,-1
406637,-1,-1,-1,-1,-1,-1,-1
406638, 1, 0, 0, 0, 0, 0, 0
406641, 0, 1, 0, 0, 0, 0, 1
406642, 0, 0, 0, 0, 0, 0, 0
406643, 1, 0, 0, 0, 0, 0, 0
406645, 0, 0, 0, 1, 0, 0, 0
406646, 0, 0, 0, 0, 0, 0, 0
406650,-1,-1,-1,-1,-1,-1,-1
406652, 0, 0, 0, 0, 0, 0, 1
406653,-1,-1,-1,-1,-1,-1,-1
406654,-1,-1,-1,-1,-1,-1,-1
406657, 0, 0, 0, 0, 0, 1, 0
406658, 0, 0, 0, 0, 0, 0, 0
406660, 0, 0, 0, 0, 0, 0, 0
406661, 0, 0, 0, 0, 0, 0, 0
406663, 1, 0, 1, 0, 0, 0, 0
406664,-1,-1,-1,-1,-1,-1,-1
406665,-1,-1,-1,-1,-1,-1,-1
406672, 1, 0, 0, 0, 0, 0, 0
406675, 0, 1, 1, 1, 1, 0, 0
406678,-1,-1,-1,-1,-1,-1,-1
406680, 0, 0, 0, 0, 1, 0, 0
406681, 0, 1, 1, 0, 0, 0, 0
406682, 0, 0, 1, 0, 0, 1, 1
406685, 0, 1, 1, 1, 1, 0, 1
406686, 0, 1, 0, 1, 0, 1, 0
406695, 0, 1, 0, 0, 0, 0, 0
406698, 0, 1, 0, 0, 0, 1, 0
406699,-1,-1,-1,-1,-1,-1,-1
406702,-1,-1,-1,-1,-1,-1,-1
406704,-1,-1,-1,-1,-1,-1,-1
406705, 0, 1, 0, 0, 0, 1, 1
406706,-1,-1,-1,-1,-1,-1,-1
406711, 0, 0, 0, 0, 0, 0, 0
406715, 1, 0, 0, 0, 0, 0, 0
406716, 0, 0, 0, 0, 0, 0, 0
406723,-1,-1,-1,-1,-1,-1,-1
406725, 0, 0, 0, 0, 0, 0, 0
406726,-1,-1,-1,-1,-1,-1,-1
406729,-1,-1,-1,-1,-1,-1,-1
406730, 0, 0, 0, 0, 0, 0, 0
406731, 0, 1, 0, 0, 0, 0, 0
406732, 1, 0, 0, 0, 0, 1, 0
406734, 0, 1, 0, 0, 0, 0, 1
406738, 0, 0, 0, 0, 0, 1, 1
406739,-1,-1,-1,-1,-1,-1,-1
406741, 0, 0, 0, 1, 0, 0, 0
406743,-1,-1,-1,-1,-1,-1,-1
406746,-1,-1,-1,-1,-1,-1,-1
406747,-1,-1,-1,-1,-1,-1,-1
406749, 0, 0, 0, 0, 0, 0, 0
406750, 1, 0, 0, 0, 0, 0, 1
406751, 0, 0, 0, 0, 0, 0, 0
406756,-1,-1,-1,-1,-1,-1,-1
406758,-1,-1,-1,-1,-1,-1,-1
406759, 0, 0, 0, 0, 0, 0, 0
406763, 1, 0, 0, 1, 0, 1, 1
406764, 1, 0, 0, 0, 0, 0, 0
406765,-1,-1,-1,-1,-1,-1,-1
406768, 0, 0, 0, 0, 0, 0, 0
406771, 0, 0, 0, 0, 0, 1, 1
406774, 0, 0, 0, 0, 1, 0, 0
406775, 0, 0, 0, 0, 0, 0, 0
406776,-1,-1,-1,-1,-1,-1,-1
406780, 1, 0, 0, 0, 0, 0, 0
406782,-1,-1,-1,-1,-1,-1,-1
406784,-1,-1,-1,-1,-1,-1,-1
406786, 0, 0, 0, 0, 0, 1, 0
406788,-1,-1,-1,-1,-1,-1,-1
406792, 1, 0, 0, 1, 0, 1, 1
406793,-1,-1,-1,-1,-1,-1,-1
406794, 0, 0, 0, 1, 0, 0, 0
406799, 1, 0, 1, 0, 0, 0, 0
406804, 1, 1, 0, 0, 0, 0, 1
406806, 0, 0, 1, 0, 0, 1, 0
406808, 0, 0, 1, 0, 0, 1, 0
406811, 1, 0, 1, 0, 0, 0, 0
406812, 0, 0, 0, 0, 0, 0, 0
406814, 0, 0, 0, 0, 0, 1, 0
406816, 1, 0, 0, 0, 0, 1, 0
406817,-1,-1,-1,-1,-1,-1,-1
406818,-1,-1,-1,-1,-1,-1,-1
406820,-1,-1,-1,-1,-1,-1,-1
406823, 0, 1, 0, 0, 0, 1, 0
406826, 0, 0, 0, 0, 0, 0, 0
406829,-1,-1,-1,-1,-1,-1,-1
406830, 0, 0, 0, 0, 0, 1, 0
406837, 0, 0, 0, 0, 0, 0, 0
406839,-1,-1,-1,-1,-1,-1,-1
406840,-1,-1,-1,-1,-1,-1,-1
406841, 0, 0, 0, 0, 0, 0, 0
406843, 1, 1, 0, 1, 1, 1, 1
406845, 1, 0, 0, 0, 0, 0, 0
406848,-1,-1,-1,-1,-1,-1,-1
406852, 0, 0, 0, 0, 0, 0, 0
406854,-1,-1,-1,-1,-1,-1,-1
406857,-1,-1,-1,-1,-1,-1,-1
406862,-1,-1,-1,-1,-1,-1,-1
406863,-1,-1,-1,-1,-1,-1,-1
406864,-1,-1,-1,-1,-1,-1,-1
406866,-1,-1,-1,-1,-1,-1,-1
406867,-1,-1,-1,-1,-1,-1,-1
406868, 0, 0, 0, 0, 0, 0, 0
406873, 0, 0, 0, 1, 1, 1, 0
406874, 0, 0, 0, 0, 0, 0, 0
406877, 0, 0, 1, 1, 1, 0, 1
406878,-1,-1,-1,-1,-1,-1,-1
406882,-1,-1,-1,-1,-1,-1,-1
406885,-1,-1,-1,-1,-1,-1,-1
406887,-1,-1,-1,-1,-1,-1,-1
406888,-1,-1,-1,-1,-1,-1,-1
406891, 0, 0, 1, 0, 1, 0, 0
406894, 1, 0, 0, 0, 0, 0, 0
406896, 0, 1, 1, 1, 1, 0, 1
406905,-1,-1,-1,-1,-1,-1,-1
406906,-1,-1,-1,-1,-1,-1,-1
406908, 1, 0, 1, 0, 1, 0, 0
406909, 1, 1, 1, 1, 0, 1, 1
406910, 0, 0, 0, 0, 0, 0, 0
406914, 0, 1, 0, 0, 0, 1, 0
406917,-1,-1,-1,-1,-1,-1,-1
406919,-1,-1,-1,-1,-1,-1,-1
406924,-1,-1,-1,-1,-1,-1,-1
406926, 0, 0, 0, 0, 0, 1, 0
406929, 0, 0, 0, 0, 0, 0, 0
406930, 0, 0, 0, 0, 0, 0, 0
406933,-5,-5,-5,-5,-5,-5,-5
406934,-1,-1,-1,-1,-1,-1,-1
406936, 1, 0, 1, 0, 0, 1, 1
406940,-1,-1,-1,-1,-1,-1,-1
406945,-1,-1,-1,-1,-1,-1,-1
406947, 0, 0, 1, 0, 0, 0, 0
406948, 1, 0, 0, 1, 0, 0, 0
406949, 0, 0, 0, 0, 0, 0, 0
406950, 0, 0, 1, 0, 0, 0, 0
406951, 0, 0, 0, 0, 0, 0, 0
406953, 0, 1, 0, 0, 0, 0, 0
406955, 1, 0, 1, 0, 0, 1, 0
406956, 0, 1, 0, 1, 0, 1, 1
406958, 0, 0, 0, 0, 0, 0, 0
406959, 1, 0, 1, 0, 0, 0, 0
406960, 0, 0, 1, 0, 1, 0, 0
406961, 0, 0, 0, 0, 0, 0, 0
406966,-1,-1,-1,-1,-1,-1,-1
406967,-1,-1,-1,-1,-1,-1,-1
406968, 0, 0, 0, 0, 0, 0, 0
406970, 0, 0, 0, 0, 0, 0, 0
406972, 0, 0, 0, 1, 0, 0, 0
406973, 0, 0, 0, 0, 0, 1, 0
406975,-1,-1,-1,-1,-1,-1,-1
406978,-1,-1,-1,-1,-1,-1,-1
406979, 1, 1, 1, 0, 0, 1, 0
406985,-1,-1,-1,-1,-1,-1,-1
406986, 1, 0, 1, 0, 0, 0, 0
406987, 0, 1, 0, 0, 1, 0, 0
406989, 0, 0, 0, 0, 0, 1, 0
406993,-1,-1,-1,-1,-1,-1,-1
406994,-1,-1,-1,-1,-1,-1,-1
406995, 0, 0, 1, 0, 0, 0, 0
406997,-1,-1,-1,-1,-1,-1,-1
406998, 1, 0, 0, 0, 0, 0, 0
407000,-1,-1,-1,-1,-1,-1,-1
407003, 0, 0, 0, 0, 0, 0, 0
407009, 0, 0, 0, 0, 0, 1, 0
407010, 1, 0, 0, 0, 0, 0, 0
407011, 0, 0, 0, 0, 1, 0, 0
407012, 0, 0, 0, 0, 0, 0, 0
407013, 0, 1, 0, 1, 1, 1, 1
407019,-1,-1,-1,-1,-1,-1,-1
407021,-1,-1,-1,-1,-1,-1,-1
407024, 1, 1, 0, 0, 0, 1, 0
407027, 0, 0, 1, 0, 0, 0, 0
407032, 0, 0, 0, 0, 0, 0, 0
407037,-1,-1,-1,-1,-1,-1,-1
407039, 0, 0, 0, 0, 0, 0, 0
407041,-1,-1,-1,-1,-1,-1,-1
407042, 0, 0, 1, 0, 0, 0, 0
407044, 0, 0, 0, 0, 0, 0, 0
407050, 1, 1, 1, 0, 0, 0, 0
407055,-1,-1,-1,-1,-1,-1,-1
407065, 1, 0, 1, 1, 1, 1, 0
407071,-1,-1,-1,-1,-1,-1,-1
407072, 0, 0, 0, 0, 0, 0, 0
407075, 0, 0, 0, 0, 0, 0, 0
407076,-1,-1,-1,-1,-1,-1,-1
407078, 0, 0, 0, 0, 0, 0, 0
407085,-1,-1,-1,-1,-1,-1,-1
407086, 0, 0, 0, 0, 0, 0, 0
407088, 0, 0, 1, 0, 0, 0, 1
407090,-1,-1,-1,-1,-1,-1,-1
407096, 0, 0, 0, 0, 0, 0, 0
407100, 1, 0, 0, 0, 0, 0, 0
407101,-1,-1,-1,-1,-1,-1,-1
407104,-1,-1,-1,-1,-1,-1,-1
407105,-1,-1,-1,-1,-1,-1,-1
407106, 0, 0, 0, 0, 0, 0, 1
407109, 0, 0, 0, 0, 0, 0, 0
407114,-1,-1,-1,-1,-1,-1,-1
407116,-1,-1,-1,-1,-1,-1,-1
407117, 0, 1, 0, 1, 0, 0, 0
407119, 0, 0, 0, 0, 0, 0, 0
407122,-1,-1,-1,-1,-1,-1,-1
407123, 0, 0, 0, 0, 0, 1, 0
407124, 0, 0, 0, 0, 0, 1, 0
407125,-1,-1,-1,-1,-1,-1,-1
407130, 0, 0, 1, 0, 1, 0, 0
407133, 1, 0, 0, 1, 0, 1, 0
407136,-1,-1,-1,-1,-1,-1,-1
407137,-1,-1,-1,-1,-1,-1,-1
407138,-1,-1,-1,-1,-1,-1,-1
407141, 0, 1, 0, 0, 0, 0, 0
407143, 1, 0, 1, 0, 0, 1, 1
407145,-1,-1,-1,-1,-1,-1,-1
407148, 0, 0, 0, 0, 0, 0, 1
407154,-1,-1,-1,-1,-1,-1,-1
407155, 0, 0, 0, 0, 0, 0, 0
407157, 0, 0, 0, 0, 0, 0, 0
407158,-1,-1,-1,-1,-1,-1,-1
407163, 0, 0, 1, 0, 0, 0, 0
407164, 1, 0, 0, 0, 0, 1, 0
407169,-1,-1,-1,-1,-1,-1,-1
407173,-1,-1,-1,-1,-1,-1,-1
407174,-1,-1,-1,-1,-1,-1,-1
407175,-1,-1,-1,-1,-1,-1,-1
407176, 0, 0, 0, 0, 0, 0, 0
407177, 0, 0, 0, 0, 0, 0, 0
407178, 0, 0, 0, 0, 0, 0, 0
407182,-1,-1,-1,-1,-1,-1,-1
407184, 0, 0, 0, 0, 0, 0, 0
407187,-1,-1,-1,-1,-1,-1,-1
407188,-1,-1,-1,-1,-1,-1,-1
407191, 0, 0, 1, 0, 0, 0, 1
407192, 0, 1, 0, 1, 0, 1, 1
407193,-1,-1,-1,-1,-1,-1,-1
407195, 0, 0, 0, 0, 0, 0, 0
407198, 0, 0, 1, 0, 0, 1, 0
407201,-1,-1,-1,-1,-1,-1,-1
407203, 1, 0, 0, 0, 0, 0, 0
407204, 0, 0, 0, 0, 0, 0, 0
407205, 0, 0, 0, 0, 0, 0, 0
407206,-1,-1,-1,-1,-1,-1,-1
407209,-1,-1,-1,-1,-1,-1,-1
407210,-1,-1,-1,-1,-1,-1,-1
407211, 1, 0, 0, 0, 0, 0, 0
407213, 0, 0, 0, 0, 0, 0, 0
407215, 0, 0, 0, 0, 0, 1, 0
407216, 0, 0, 0, 0, 0, 0, 0
407218, 0, 0, 0, 0, 0, 0, 0
407222, 1, 0, 0, 0, 0, 0, 0
407223, 0, 0, 0, 0, 0, 0, 0
407229,-1,-1,-1,-1,-1,-1,-1
407231, 1, 0, 0, 0, 0, 1, 0
407233, 0, 0, 0, 0, 1, 0, 0
407236,-1,-1,-1,-1,-1,-1,-1
407238,-1,-1,-1,-1,-1,-1,-1
407240, 0, 0, 0, 0, 0, 1, 0
407242, 0, 0, 0, 0, 0, 1, 0
407243, 0, 1, 0, 0, 0, 0, 0
407245, 0, 0, 0, 0, 1, 0, 1
407246, 0, 0, 1, 0, 0, 0, 0
407250,-1,-1,-1,-1,-1,-1,-1
407255,-1,-1,-1,-1,-1,-1,-1
407262,-1,-1,-1,-1,-1,-1,-1
407263,-5,-5,-5,-5,-5,-5,-5
407268, 1, 0, 1, 0, 1, 0, 0
407269,-1,-1,-1,-1,-1,-1,-1
407270,-1,-1,-1,-1,-1,-1,-1
407272, 0, 1, 0, 0, 0, 1, 0
407274, 1, 0, 0, 0, 0, 0, 1
407275, 1, 0, 0, 0, 0, 1, 0
407276, 1, 0, 0, 1, 0, 0, 1
407282, 1, 0, 0, 0, 0, 0, 0
